
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+00

         7  8.582443E-08  8.228415E-07 -3.922218E-08
         8  8.556780E-08  8.147637E-07 -3.709716E-08
         9  1.171574E-08  8.408212E-09 -3.376959E-09
        10  2.263730E-08  3.050930E-08 -5.994376E-09
        11  3.189661E-08  6.932002E-08 -9.933062E-09
        12  4.271848E-08  1.246996E-07 -1.313407E-08
        13  5.258611E-08  1.973402E-07 -1.682038E-08
        14  6.273529E-08  2.863234E-07 -2.002840E-08
        15  7.324729E-08  3.926540E-07 -2.374162E-08
        16  8.257302E-08  5.157311E-07 -2.743832E-08
        17  9.323724E-08  6.552719E-07 -2.974657E-08
        18  1.193771E-08  6.639199E-09  4.336178E-10
        19  2.312448E-08  3.119345E-08 -2.165985E-09
        20  3.232646E-08  7.058088E-08 -6.247827E-09
        21  4.311360E-08  1.278041E-07 -9.507514E-09
        22  5.300971E-08  2.012880E-07 -1.313250E-08
        23  6.313048E-08  2.920052E-07 -1.639536E-08
        24  7.367200E-08  3.991817E-07 -2.010959E-08
        25  8.305168E-08  5.238576E-07 -2.353624E-08
        26  9.330873E-08  6.657465E-07 -2.571217E-08
        27  1.019221E-08  8.377801E-09  1.952005E-10
        28  1.952395E-08  3.142292E-08 -3.654110E-09
        29  2.713947E-08  7.031220E-08 -8.445733E-09
        30  3.626768E-08  1.256270E-07 -1.345703E-08
        31  4.441996E-08  1.983551E-07 -1.800014E-08
        32  5.292682E-08  2.872440E-07 -2.291134E-08
        33  6.167388E-08  3.937469E-07 -2.759562E-08
        34  6.943952E-08  5.164427E-07 -3.275232E-08
        35  7.825043E-08  6.566546E-07 -3.589119E-08
        36  1.030429E-08  7.596773E-09 -1.338182E-09
        37  2.002784E-08  3.193035E-08 -5.386405E-09
        38  2.752225E-08  7.159202E-08 -1.030175E-08
        39  3.667247E-08  1.286293E-07 -1.526657E-08
        40  4.484224E-08  2.022216E-07 -1.977811E-08
        41  5.332899E-08  2.928413E-07 -2.472295E-08
        42  6.211277E-08  4.001137E-07 -2.937916E-08
        43  6.983821E-08  5.248398E-07 -3.449412E-08
        44  7.838028E-08  6.657760E-07 -3.734747E-08

 displacements (vx,vy,vz) for set NALL and time  0.5000000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  1.552161E-07  1.182828E-06 -4.004745E-08
         6  1.549505E-07  1.172266E-06 -4.594789E-08
         7  1.314471E-07  1.184973E-06 -5.696070E-08
         8  1.310741E-07  1.173320E-06 -5.397931E-08
         9  1.775171E-08  1.193746E-08 -4.906840E-09
        10  3.426299E-08  4.363321E-08 -8.713249E-09
        11  4.837177E-08  9.948283E-08 -1.443944E-08
        12  6.471332E-08  1.792165E-07 -1.911329E-08
        13  7.972692E-08  2.838066E-07 -2.446577E-08
        14  9.511179E-08  4.119632E-07 -2.913620E-08
        15  1.110338E-07  5.651293E-07 -3.454163E-08
        16  1.252171E-07  7.424339E-07 -3.989271E-08
        17  1.414619E-07  9.434418E-07 -4.328400E-08
        18  1.807825E-08  9.399179E-09  6.442207E-10
        19  3.496525E-08  4.461661E-08 -3.126976E-09
        20  4.899709E-08  1.013089E-07 -9.045422E-09
        21  6.528938E-08  1.836876E-07 -1.380577E-08
        22  8.034008E-08  2.895067E-07 -1.907224E-08
        23  9.568733E-08  4.201563E-07 -2.382278E-08
        24  1.116509E-07  5.745425E-07 -2.921856E-08
        25  1.259099E-07  7.541650E-07 -3.420280E-08
        26  1.415726E-07  9.585363E-07 -3.739782E-08
        27  1.558593E-08  1.199161E-08  2.344464E-10
        28  2.978083E-08  4.502884E-08 -5.346150E-09
        29  4.152393E-08  1.009933E-07 -1.230090E-08
        30  5.542515E-08  1.806274E-07 -1.957440E-08
        31  6.796874E-08  2.853451E-07 -2.617164E-08
        32  8.098144E-08  4.133705E-07 -3.329442E-08
        33  9.436452E-08  5.667752E-07 -4.009931E-08
        34  1.062940E-07  7.435440E-07 -4.755915E-08
        35  1.198755E-07  9.455144E-07 -5.214511E-08
        36  1.574651E-08  1.086271E-08 -1.909958E-09
        37  3.051200E-08  4.576329E-08 -7.765293E-09
        38  4.208282E-08  1.028381E-07 -1.489588E-08
        39  5.601296E-08  1.849586E-07 -2.211251E-08
        40  6.858072E-08  2.909261E-07 -2.865921E-08
        41  8.156758E-08  4.214376E-07 -3.583117E-08
        42  9.500020E-08  5.759693E-07 -4.259365E-08
        43  1.068709E-07  7.556422E-07 -5.000639E-08
        44  1.200752E-07  9.586819E-07 -5.419142E-08

 displacements (vx,vy,vz) for set NALL and time  0.6000000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  2.147165E-07  1.580863E-06 -5.381504E-08
         6  2.143526E-07  1.566715E-06 -6.171824E-08
         7  1.829392E-07  1.583826E-06 -7.640003E-08
         8  1.824386E-07  1.568253E-06 -7.249591E-08
         9  2.454374E-08  1.578619E-08 -6.582812E-09
        10  4.732430E-08  5.806033E-08 -1.168543E-08
        11  6.691366E-08  1.327197E-07 -1.936025E-08
        12  8.943681E-08  2.393386E-07 -2.565168E-08
        13  1.102535E-07  3.791654E-07 -3.282674E-08
        14  1.315221E-07  5.505053E-07 -3.910101E-08
        15  1.535207E-07  7.552700E-07 -4.636040E-08
        16  1.731800E-07  9.922831E-07 -5.351101E-08
        17  1.957156E-07  1.260933E-06 -5.810367E-08
        18  2.498600E-08  1.241270E-08  8.825083E-10
        19  4.825977E-08  5.936841E-08 -4.160714E-09
        20  6.775237E-08  1.351723E-07 -1.207792E-08
        21  9.021212E-08  2.453058E-07 -1.848538E-08
        22  1.110734E-07  3.867911E-07 -2.554877E-08
        23  1.322962E-07  5.614519E-07 -3.193030E-08
        24  1.543483E-07  7.678484E-07 -3.916511E-08
        25  1.741062E-07  1.007974E-06 -4.585251E-08
        26  1.958721E-07  1.281086E-06 -5.017599E-08
        27  2.167678E-08  1.596067E-08  2.728667E-10
        28  4.132968E-08  5.999727E-08 -7.194787E-09
        29  5.775801E-08  1.348153E-07 -1.651273E-08
        30  7.701756E-08  2.412942E-07 -2.626337E-08
        31  9.453605E-08  3.812915E-07 -3.511312E-08
        32  1.126278E-07  5.524628E-07 -4.465784E-08
        33  1.312411E-07  7.575328E-07 -5.378720E-08
        34  1.478814E-07  9.938514E-07 -6.376021E-08
        35  1.668709E-07  1.263776E-06 -6.994312E-08
        36  2.188898E-08  1.444732E-08 -2.530259E-09
        37  4.230826E-08  6.098527E-08 -1.035370E-08
        38  5.851043E-08  1.372799E-07 -1.989998E-08
        39  7.780622E-08  2.470830E-07 -2.958676E-08
        40  9.535509E-08  3.887563E-07 -3.836416E-08
        41  1.134163E-07  5.632368E-07 -4.797528E-08
        42  1.320910E-07  7.698345E-07 -5.704603E-08
        43  1.486531E-07  1.010002E-06 -6.697026E-08
        44  1.671514E-07  1.281389E-06 -7.263221E-08

 displacements (vx,vy,vz) for set NALL and time  0.7000000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  0.000000E+00  0.000000E+00  0.000000E+00
         4  0.000000E+00  0.000000E+00  0.000000E+00
         5  2.780607E-07  1.994938E-06 -6.801232E-08
         6  2.775939E-07  1.977022E-06 -7.800027E-08
         7  2.379374E-07  1.998771E-06 -9.652158E-08
         8  2.373057E-07  1.979102E-06 -9.166577E-08
         9  3.177702E-08  1.972807E-08 -8.326841E-09
        10  6.121107E-08  7.295020E-08 -1.476547E-08
        11  8.666226E-08  1.671348E-07 -2.444675E-08
        12  1.157374E-07  3.016924E-07 -3.241278E-08
        13  1.427476E-07  4.781486E-07 -4.146741E-08
        14  1.702757E-07  6.944037E-07 -4.939658E-08
        15  1.987359E-07  9.528579E-07 -5.856799E-08
        16  2.242414E-07  1.252021E-06 -6.755933E-08
        17  2.534870E-07  1.591100E-06 -7.340004E-08
        18  3.234055E-08  1.549193E-08  1.141429E-09
        19  6.238614E-08  7.459332E-08 -5.206625E-09
        20  8.772098E-08  1.702509E-07 -1.517970E-08
        21  1.167200E-07  3.092214E-07 -2.329108E-08
        22  1.437802E-07  4.877922E-07 -3.220892E-08
        23  1.712560E-07  7.082279E-07 -4.027280E-08
        24  1.997803E-07  9.687462E-07 -4.940103E-08
        25  2.254074E-07  1.271859E-06 -5.783874E-08
        26  2.536927E-07  1.616533E-06 -6.333098E-08
        27  2.819145E-08  2.005491E-08  3.132193E-10
        28  5.364559E-08  7.546146E-08 -9.102721E-09
        29  7.510926E-08  1.698560E-07 -2.086445E-08
        30  1.000628E-07  3.042290E-07 -3.318135E-08
        31  1.229142E-07  4.808994E-07 -4.436507E-08
        32  1.464240E-07  6.969498E-07 -5.641566E-08
        33  1.706194E-07  9.557721E-07 -6.794992E-08
        34  1.923027E-07  1.254087E-06 -8.051212E-08
        35  2.170860E-07  1.594760E-06 -8.835205E-08
        36  2.845548E-08  1.813622E-08 -3.170222E-09
        37  5.487903E-08  7.672062E-08 -1.302562E-08
        38  7.606260E-08  1.729692E-07 -2.506448E-08
        39  1.010597E-07  3.115423E-07 -3.731481E-08
        40  1.239465E-07  4.903377E-07 -4.840263E-08
        41  1.474224E-07  7.105521E-07 -6.053765E-08
        42  1.716891E-07  9.713304E-07 -7.199612E-08
        43  1.932750E-07  1.274466E-06 -8.451167E-08
        44  2.174531E-07  1.617030E-06 -9.171261E-08

 displacements (vx,vy,vz) for set NALL and time  0.8000000E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
